"geneID","AnchorGene","CAT_geneClassII","mid.x","mid.y","AbsDistLnc_PCG","DistLnc_PCG","pairs"
"ENSG00000198482.6","CATG00000041366.1","coding_mRNA",52189622.5,52297179.5,107.557,-107.557,"CATG00000041366.1-ENSG00000198482.6"
"ENSG00000204611.2","CATG00000041366.1","coding_mRNA",52189622.5,52139931.5,49.691,49.691,"CATG00000041366.1-ENSG00000204611.2"
"ENSG00000221923.4","CATG00000041366.1","coding_mRNA",52189622.5,52369934.5,180.312,-180.312,"CATG00000041366.1-ENSG00000221923.4"
"ENSG00000256087.2","CATG00000041366.1","coding_mRNA",52189622.5,52095739.5,93.883,93.883,"CATG00000041366.1-ENSG00000256087.2"
"ENSG00000256683.2","CATG00000041366.1","coding_mRNA",52189622.5,52008211,181.4115,181.4115,"CATG00000041366.1-ENSG00000256683.2"
"ENSG00000117020.12","CATG00000041485.1","coding_mRNA",243849501.5,243850270,0.7685,-0.7685,"CATG00000041485.1-ENSG00000117020.12"
"ENSG00000179456.9","CATG00000041485.1","coding_mRNA",243849501.5,244048690,199.1885,-199.1885,"CATG00000041485.1-ENSG00000179456.9"
"ENSG00000117020.12","CATG00000041486.1","coding_mRNA",243850410,243850270,0.14,0.14,"CATG00000041486.1-ENSG00000117020.12"
"ENSG00000179456.9","CATG00000041486.1","coding_mRNA",243850410,244048690,198.28,-198.28,"CATG00000041486.1-ENSG00000179456.9"
"ENSG00000117020.12","CATG00000041487.1","coding_mRNA",243850793.5,243850270,0.5235,0.5235,"CATG00000041487.1-ENSG00000117020.12"
"ENSG00000179456.9","CATG00000041487.1","coding_mRNA",243850793.5,244048690,197.8965,-197.8965,"CATG00000041487.1-ENSG00000179456.9"
"ENSG00000083844.6","CATG00000041500.1","coding_mRNA",57240542,57191501,49.041,49.041,"CATG00000041500.1-ENSG00000083844.6"
"ENSG00000105136.15","CATG00000041500.1","coding_mRNA",57240542,57487762,247.22,-247.22,"CATG00000041500.1-ENSG00000105136.15"
"ENSG00000131845.10","CATG00000041500.1","coding_mRNA",57240542,57351286.5,110.7445,-110.7445,"CATG00000041500.1-ENSG00000131845.10"
"ENSG00000152433.10","CATG00000041500.1","coding_mRNA",57240542,57363533,122.991,-122.991,"CATG00000041500.1-ENSG00000152433.10"
"ENSG00000178229.7","CATG00000041500.1","coding_mRNA",57240542,57320492,79.95,-79.95,"CATG00000041500.1-ENSG00000178229.7"
"ENSG00000186230.6","CATG00000041500.1","coding_mRNA",57240542,57435336,194.794,-194.794,"CATG00000041500.1-ENSG00000186230.6"
"ENSG00000186272.8","CATG00000041500.1","coding_mRNA",57240542,57411168,170.626,-170.626,"CATG00000041500.1-ENSG00000186272.8"
"ENSG00000188785.7","CATG00000041500.1","coding_mRNA",57240542,57389876.5,149.3345,-149.3345,"CATG00000041500.1-ENSG00000188785.7"
"ENSG00000197128.7","CATG00000041500.1","coding_mRNA",57240542,57477542,237,-237,"CATG00000041500.1-ENSG00000197128.7"
"ENSG00000197714.4","CATG00000041500.1","coding_mRNA",57240542,57279985,39.443,-39.443,"CATG00000041500.1-ENSG00000197714.4"
"ENSG00000204524.5","CATG00000041500.1","coding_mRNA",57240542,57240632,0.09,-0.09,"CATG00000041500.1-ENSG00000204524.5"
"ENSG00000256060.2","CATG00000041500.1","coding_mRNA",57240542,57363533,122.991,-122.991,"CATG00000041500.1-ENSG00000256060.2"
"ENSG00000268107.1","CATG00000041500.1","coding_mRNA",57240542,57487762,247.22,-247.22,"CATG00000041500.1-ENSG00000268107.1"
"ENSG00000268133.1","CATG00000041500.1","coding_mRNA",57240542,57351286.5,110.7445,-110.7445,"CATG00000041500.1-ENSG00000268133.1"
"ENSG00000268163.1","CATG00000041500.1","coding_mRNA",57240542,57477542,237,-237,"CATG00000041500.1-ENSG00000268163.1"
"ENSG00000268533.1","CATG00000041500.1","coding_mRNA",57240542,57389988,149.446,-149.446,"CATG00000041500.1-ENSG00000268533.1"
"ENSG00000269533.1","CATG00000041500.1","coding_mRNA",57240542,57389876.5,149.3345,-149.3345,"CATG00000041500.1-ENSG00000269533.1"
"ENSG00000083817.8","CATG00000041503.1","coding_mRNA",57363259,57578897,215.638,-215.638,"CATG00000041503.1-ENSG00000083817.8"
"ENSG00000083844.6","CATG00000041503.1","coding_mRNA",57363259,57191501,171.758,171.758,"CATG00000041503.1-ENSG00000083844.6"
"ENSG00000105136.15","CATG00000041503.1","coding_mRNA",57363259,57487762,124.503,-124.503,"CATG00000041503.1-ENSG00000105136.15"
"ENSG00000121406.4","CATG00000041503.1","coding_mRNA",57363259,57527342,164.083,-164.083,"CATG00000041503.1-ENSG00000121406.4"
"ENSG00000131845.10","CATG00000041503.1","coding_mRNA",57363259,57351286.5,11.9725,11.9725,"CATG00000041503.1-ENSG00000131845.10"
"ENSG00000152433.10","CATG00000041503.1","coding_mRNA",57363259,57363533,0.274,-0.274,"CATG00000041503.1-ENSG00000152433.10"
"ENSG00000152439.8","CATG00000041503.1","coding_mRNA",57363259,57499920,136.661,-136.661,"CATG00000041503.1-ENSG00000152439.8"
"ENSG00000178229.7","CATG00000041503.1","coding_mRNA",57363259,57320492,42.767,42.767,"CATG00000041503.1-ENSG00000178229.7"
"ENSG00000183647.6","CATG00000041503.1","coding_mRNA",57363259,57599899,236.64,-236.64,"CATG00000041503.1-ENSG00000183647.6"
"ENSG00000186230.6","CATG00000041503.1","coding_mRNA",57363259,57435336,72.077,-72.077,"CATG00000041503.1-ENSG00000186230.6"
"ENSG00000186272.8","CATG00000041503.1","coding_mRNA",57363259,57411168,47.909,-47.909,"CATG00000041503.1-ENSG00000186272.8"
"ENSG00000188785.7","CATG00000041503.1","coding_mRNA",57363259,57389876.5,26.6175,-26.6175,"CATG00000041503.1-ENSG00000188785.7"
"ENSG00000197128.7","CATG00000041503.1","coding_mRNA",57363259,57477542,114.283,-114.283,"CATG00000041503.1-ENSG00000197128.7"
"ENSG00000197714.4","CATG00000041503.1","coding_mRNA",57363259,57280473,82.786,82.786,"CATG00000041503.1-ENSG00000197714.4"
"ENSG00000204524.5","CATG00000041503.1","coding_mRNA",57363259,57240697.5,122.5615,122.5615,"CATG00000041503.1-ENSG00000204524.5"
"ENSG00000251369.4","CATG00000041503.1","coding_mRNA",57363259,57559810,196.551,-196.551,"CATG00000041503.1-ENSG00000251369.4"
"ENSG00000256060.2","CATG00000041503.1","coding_mRNA",57363259,57363533,0.274,-0.274,"CATG00000041503.1-ENSG00000256060.2"
"ENSG00000268107.1","CATG00000041503.1","coding_mRNA",57363259,57487762,124.503,-124.503,"CATG00000041503.1-ENSG00000268107.1"
"ENSG00000268133.1","CATG00000041503.1","coding_mRNA",57363259,57363533,0.274,-0.274,"CATG00000041503.1-ENSG00000268133.1"
"ENSG00000268163.1","CATG00000041503.1","coding_mRNA",57363259,57477542,114.283,-114.283,"CATG00000041503.1-ENSG00000268163.1"
"ENSG00000268533.1","CATG00000041503.1","coding_mRNA",57363259,57389988,26.729,-26.729,"CATG00000041503.1-ENSG00000268533.1"
"ENSG00000269533.1","CATG00000041503.1","coding_mRNA",57363259,57389876.5,26.6175,-26.6175,"CATG00000041503.1-ENSG00000269533.1"
"CATG00000041525.1","CATG00000041529.1","coding_mRNA",58326909.5,58183740,143.1695,143.1695,"CATG00000041529.1-CATG00000041525.1"
"ENSG00000083807.5","CATG00000041529.1","coding_mRNA",58327243,58499237.5,171.9945,-171.9945,"CATG00000041529.1-ENSG00000083807.5"
"ENSG00000083812.7","CATG00000041529.1","coding_mRNA",58327243,58451621,124.378,-124.378,"CATG00000041529.1-ENSG00000083812.7"
"ENSG00000083838.11","CATG00000041529.1","coding_mRNA",58327243,58451621,124.378,-124.378,"CATG00000041529.1-ENSG00000083838.11"
"ENSG00000083842.8","CATG00000041529.1","coding_mRNA",58326909.5,58278970.5,47.939,47.939,"CATG00000041529.1-ENSG00000083842.8"
"ENSG00000083845.4","CATG00000041529.1","coding_mRNA",58327243,58387271.5,60.0285,-60.0285,"CATG00000041529.1-ENSG00000083845.4"
"ENSG00000099326.4","CATG00000041529.1","coding_mRNA",58327243,58564397,237.154,-237.154,"CATG00000041529.1-ENSG00000099326.4"
"ENSG00000119574.8","CATG00000041529.1","coding_mRNA",58327243,58519795.5,192.5525,-192.5525,"CATG00000041529.1-ENSG00000119574.8"
"ENSG00000121410.7","CATG00000041529.1","coding_mRNA",58327243,58347623,20.38,-20.38,"CATG00000041529.1-ENSG00000121410.7"
"ENSG00000121413.8","CATG00000041529.1","coding_mRNA",58326909.5,58098236,228.6735,228.6735,"CATG00000041529.1-ENSG00000121413.8"
"ENSG00000130724.4","CATG00000041529.1","coding_mRNA",58327243,58554991.5,227.7485,-227.7485,"CATG00000041529.1-ENSG00000130724.4"
"ENSG00000130725.3","CATG00000041529.1","coding_mRNA",58327243,58558594,231.351,-231.351,"CATG00000041529.1-ENSG00000130725.3"
"ENSG00000130726.7","CATG00000041529.1","coding_mRNA",58327243,58544458,217.215,-217.215,"CATG00000041529.1-ENSG00000130726.7"
"ENSG00000131849.10","CATG00000041529.1","coding_mRNA",58327243,58440151,112.908,-112.908,"CATG00000041529.1-ENSG00000131849.10"
"ENSG00000152475.6","CATG00000041529.1","coding_mRNA",58327243,58381030.5,53.7875,-53.7875,"CATG00000041529.1-ENSG00000152475.6"
"ENSG00000171574.13","CATG00000041529.1","coding_mRNA",58327243,58408662,81.419,-81.419,"CATG00000041529.1-ENSG00000171574.13"
"ENSG00000171606.13","CATG00000041529.1","coding_mRNA",58326909.5,58183404.5,143.505,143.505,"CATG00000041529.1-ENSG00000171606.13"
"ENSG00000174586.6","CATG00000041529.1","coding_mRNA",58327243,58362753,35.51,-35.51,"CATG00000041529.1-ENSG00000174586.6"
"ENSG00000181894.10","CATG00000041529.1","coding_mRNA",58326909.5,58150794,176.1155,176.1155,"CATG00000041529.1-ENSG00000181894.10"
"ENSG00000182318.5","CATG00000041529.1","coding_mRNA",58326909.5,58327038.5,0.129,-0.129,"CATG00000041529.1-ENSG00000182318.5"
"ENSG00000198131.9","CATG00000041529.1","coding_mRNA",58326909.5,58228916,97.9935,97.9935,"CATG00000041529.1-ENSG00000198131.9"
"ENSG00000249471.3","CATG00000041529.1","coding_mRNA",58327243,58451621,124.378,-124.378,"CATG00000041529.1-ENSG00000249471.3"
"ENSG00000267216.1","CATG00000041529.1","coding_mRNA",58326909.5,58278970.5,47.939,47.939,"CATG00000041529.1-ENSG00000267216.1"
"ENSG00000269545.1","CATG00000041529.1","coding_mRNA",58326909.5,58228916,97.9935,97.9935,"CATG00000041529.1-ENSG00000269545.1"
"ENSG00000273439.1","CATG00000041529.1","coding_mRNA",58326909.5,58278970.5,47.939,47.939,"CATG00000041529.1-ENSG00000273439.1"
"CATG00000041525.1","CATG00000041533.1","coding_mRNA",58401242.5,58183740,217.5025,217.5025,"CATG00000041533.1-CATG00000041525.1"
"ENSG00000083807.5","CATG00000041533.1","coding_mRNA",58401242.5,58499237.5,97.995,-97.995,"CATG00000041533.1-ENSG00000083807.5"
"ENSG00000083812.7","CATG00000041533.1","coding_mRNA",58401242.5,58451621,50.3785,-50.3785,"CATG00000041533.1-ENSG00000083812.7"
"ENSG00000083838.11","CATG00000041533.1","coding_mRNA",58401242.5,58451621,50.3785,-50.3785,"CATG00000041533.1-ENSG00000083838.11"
"ENSG00000083842.8","CATG00000041533.1","coding_mRNA",58401242.5,58278970.5,122.272,122.272,"CATG00000041533.1-ENSG00000083842.8"
"ENSG00000083845.4","CATG00000041533.1","coding_mRNA",58401242.5,58387271.5,13.971,13.971,"CATG00000041533.1-ENSG00000083845.4"
"ENSG00000099326.4","CATG00000041533.1","coding_mRNA",58401242.5,58564397,163.1545,-163.1545,"CATG00000041533.1-ENSG00000099326.4"
"ENSG00000119574.8","CATG00000041533.1","coding_mRNA",58401242.5,58519795.5,118.553,-118.553,"CATG00000041533.1-ENSG00000119574.8"
"ENSG00000121410.7","CATG00000041533.1","coding_mRNA",58401242.5,58347623,53.6195,53.6195,"CATG00000041533.1-ENSG00000121410.7"
"ENSG00000130724.4","CATG00000041533.1","coding_mRNA",58401242.5,58554991.5,153.749,-153.749,"CATG00000041533.1-ENSG00000130724.4"
"ENSG00000130725.3","CATG00000041533.1","coding_mRNA",58401242.5,58558594,157.3515,-157.3515,"CATG00000041533.1-ENSG00000130725.3"
"ENSG00000130726.7","CATG00000041533.1","coding_mRNA",58401242.5,58544458,143.2155,-143.2155,"CATG00000041533.1-ENSG00000130726.7"
"ENSG00000131849.10","CATG00000041533.1","coding_mRNA",58401242.5,58440151,38.9085,-38.9085,"CATG00000041533.1-ENSG00000131849.10"
"ENSG00000152475.6","CATG00000041533.1","coding_mRNA",58401242.5,58386742,14.5005,14.5005,"CATG00000041533.1-ENSG00000152475.6"
"ENSG00000171574.13","CATG00000041533.1","coding_mRNA",58401242.5,58408662,7.4195,-7.4195,"CATG00000041533.1-ENSG00000171574.13"
"ENSG00000171606.13","CATG00000041533.1","coding_mRNA",58401242.5,58183404.5,217.838,217.838,"CATG00000041533.1-ENSG00000171606.13"
"ENSG00000174586.6","CATG00000041533.1","coding_mRNA",58401242.5,58362818,38.4245,38.4245,"CATG00000041533.1-ENSG00000174586.6"
"ENSG00000182318.5","CATG00000041533.1","coding_mRNA",58401242.5,58327038.5,74.204,74.204,"CATG00000041533.1-ENSG00000182318.5"
"ENSG00000198131.9","CATG00000041533.1","coding_mRNA",58401242.5,58228916,172.3265,172.3265,"CATG00000041533.1-ENSG00000198131.9"
"ENSG00000249471.3","CATG00000041533.1","coding_mRNA",58401242.5,58451621,50.3785,-50.3785,"CATG00000041533.1-ENSG00000249471.3"
"ENSG00000267216.1","CATG00000041533.1","coding_mRNA",58401242.5,58278970.5,122.272,122.272,"CATG00000041533.1-ENSG00000267216.1"
"ENSG00000269545.1","CATG00000041533.1","coding_mRNA",58401242.5,58228916,172.3265,172.3265,"CATG00000041533.1-ENSG00000269545.1"
"ENSG00000273439.1","CATG00000041533.1","coding_mRNA",58401242.5,58278970.5,122.272,122.272,"CATG00000041533.1-ENSG00000273439.1"
"ENSG00000083807.5","CATG00000041539.1","coding_mRNA",58550292,58519795.5,30.4965,30.4965,"CATG00000041539.1-ENSG00000083807.5"
"ENSG00000083812.7","CATG00000041539.1","coding_mRNA",58550292,58467070.5,83.2215,83.2215,"CATG00000041539.1-ENSG00000083812.7"
"ENSG00000083838.11","CATG00000041539.1","coding_mRNA",58550292,58467070.5,83.2215,83.2215,"CATG00000041539.1-ENSG00000083838.11"
"ENSG00000083845.4","CATG00000041539.1","coding_mRNA",58550292,58387271.5,163.0205,163.0205,"CATG00000041539.1-ENSG00000083845.4"
"ENSG00000099326.4","CATG00000041539.1","coding_mRNA",58550616,58564397,13.781,-13.781,"CATG00000041539.1-ENSG00000099326.4"
"ENSG00000119574.8","CATG00000041539.1","coding_mRNA",58550292,58519795.5,30.4965,30.4965,"CATG00000041539.1-ENSG00000119574.8"
"ENSG00000121410.7","CATG00000041539.1","coding_mRNA",58550292,58347623,202.669,202.669,"CATG00000041539.1-ENSG00000121410.7"
"ENSG00000130724.4","CATG00000041539.1","coding_mRNA",58550616,58554991.5,4.3755,-4.3755,"CATG00000041539.1-ENSG00000130724.4"
"ENSG00000130725.3","CATG00000041539.1","coding_mRNA",58550616,58558594,7.978,-7.978,"CATG00000041539.1-ENSG00000130725.3"
"ENSG00000130726.7","CATG00000041539.1","coding_mRNA",58550292,58544458,5.834,5.834,"CATG00000041539.1-ENSG00000130726.7"
"ENSG00000131849.10","CATG00000041539.1","coding_mRNA",58550292,58440151,110.141,110.141,"CATG00000041539.1-ENSG00000131849.10"
"ENSG00000152475.6","CATG00000041539.1","coding_mRNA",58550292,58386742,163.55,163.55,"CATG00000041539.1-ENSG00000152475.6"
"ENSG00000171574.13","CATG00000041539.1","coding_mRNA",58550292,58408759,141.533,141.533,"CATG00000041539.1-ENSG00000171574.13"
"ENSG00000174586.6","CATG00000041539.1","coding_mRNA",58550292,58362818,187.474,187.474,"CATG00000041539.1-ENSG00000174586.6"
"ENSG00000182318.5","CATG00000041539.1","coding_mRNA",58550292,58327038.5,223.2535,223.2535,"CATG00000041539.1-ENSG00000182318.5"
"ENSG00000249471.3","CATG00000041539.1","coding_mRNA",58550292,58451621,98.671,98.671,"CATG00000041539.1-ENSG00000249471.3"
"ENSG00000121644.14","CATG00000041720.1","coding_mRNA",244730528,244653105.5,77.4225,77.4225,"CATG00000041720.1-ENSG00000121644.14"
"ENSG00000153187.12","CATG00000041720.1","coding_mRNA",244730875.5,244864481.5,133.606,-133.606,"CATG00000041720.1-ENSG00000153187.12"
"ENSG00000203666.8","CATG00000041720.1","coding_mRNA",244730875.5,244970395,239.5195,-239.5195,"CATG00000041720.1-ENSG00000203666.8"
"ENSG00000203667.5","CATG00000041720.1","coding_mRNA",244730875.5,244835659.5,104.784,-104.784,"CATG00000041720.1-ENSG00000203667.5"
"ENSG00000272195.1","CATG00000041720.1","coding_mRNA",244730875.5,244970992.5,240.117,-240.117,"CATG00000041720.1-ENSG00000272195.1"
"ENSG00000134313.10","CATG00000041742.1","coding_mRNA",9004084,8837610,166.474,166.474,"CATG00000041742.1-ENSG00000134313.10"
"ENSG00000143797.7","CATG00000041742.1","coding_mRNA",9004084,9003707.5,0.3765,0.3765,"CATG00000041742.1-ENSG00000143797.7"
"ENSG00000151693.5","CATG00000041742.1","coding_mRNA",9004084,9206791.5,202.7075,-202.7075,"CATG00000041742.1-ENSG00000151693.5"
"ENSG00000115761.11","CATG00000041798.1","coding_mRNA",10812998,10689976,123.022,123.022,"CATG00000041798.1-ENSG00000115761.11"
"ENSG00000143870.8","CATG00000041798.1","coding_mRNA",10812998,10812811,0.187,0.187,"CATG00000041798.1-ENSG00000143870.8"
"ENSG00000143882.5","CATG00000041798.1","coding_mRNA",10812998,10721630,91.368,91.368,"CATG00000041798.1-ENSG00000143882.5"
"CATG00000041838.1","CATG00000041836.1","coding_mRNA",11940017,12023475.5,83.4585,-83.4585,"CATG00000041836.1-CATG00000041838.1"
"ENSG00000134324.7","CATG00000041836.1","coding_mRNA",11940017,11746617.5,193.3995,193.3995,"CATG00000041836.1-ENSG00000134324.7"
"ENSG00000143653.9","CATG00000041944.1","coding_mRNA",246507358,246724380,217.022,-217.022,"CATG00000041944.1-ENSG00000143653.9"
"ENSG00000162851.6","CATG00000041944.1","coding_mRNA",246507358,246566209,58.851,-58.851,"CATG00000041944.1-ENSG00000162851.6"
"ENSG00000162852.9","CATG00000041944.1","coding_mRNA",246507358,246566457.5,59.0995,-59.0995,"CATG00000041944.1-ENSG00000162852.9"
"ENSG00000185420.14","CATG00000041944.1","coding_mRNA",246507358,246507273.5,0.0845,0.0845,"CATG00000041944.1-ENSG00000185420.14"
"CATG00000047844.1","CATG00000042051.1","coding_mRNA",20351099.5,20186605.5,164.494,164.494,"CATG00000042051.1-CATG00000047844.1"
"CATG00000047855.1","CATG00000042051.1","coding_mRNA",20351099.5,20446890.5,95.791,-95.791,"CATG00000042051.1-CATG00000047855.1"
"ENSG00000055917.11","CATG00000042051.1","coding_mRNA",20351099.5,20350824.5,0.275,0.275,"CATG00000042051.1-ENSG00000055917.11"
"ENSG00000115884.6","CATG00000042051.1","coding_mRNA",20351099.5,20225130,125.9695,125.9695,"CATG00000042051.1-ENSG00000115884.6"
"ENSG00000143878.8","CATG00000042051.1","coding_mRNA",20351099.5,20447073.5,95.974,-95.974,"CATG00000042051.1-ENSG00000143878.8"
"CATG00000047855.1","CATG00000042059.1","coding_mRNA",20529740,20446890.5,82.8495,82.8495,"CATG00000042059.1-CATG00000047855.1"
"ENSG00000055917.11","CATG00000042059.1","coding_mRNA",20529740,20350824.5,178.9155,178.9155,"CATG00000042059.1-ENSG00000055917.11"
"ENSG00000118960.8","CATG00000042059.1","coding_mRNA",20529740,20651086,121.346,-121.346,"CATG00000042059.1-ENSG00000118960.8"
"ENSG00000143878.8","CATG00000042059.1","coding_mRNA",20529740,20447073.5,82.6665,82.6665,"CATG00000042059.1-ENSG00000143878.8"
"ENSG00000118960.8","CATG00000042067.1","coding_mRNA",20823186.5,20651086,172.1005,172.1005,"CATG00000042067.1-ENSG00000118960.8"
"ENSG00000118961.10","CATG00000042067.1","coding_mRNA",20823186.5,20823089,0.0975,0.0975,"CATG00000042067.1-ENSG00000118961.10"
"ENSG00000084676.11","CATG00000042127.1","coding_mRNA",24360666,24491261.5,130.5955,-130.5955,"CATG00000042127.1-ENSG00000084676.11"
"ENSG00000176732.6","CATG00000042127.1","coding_mRNA",24360666,24123723.5,236.9425,236.9425,"CATG00000042127.1-ENSG00000176732.6"
"ENSG00000198399.10","CATG00000042127.1","coding_mRNA",24360666,24360772.5,0.1065,-0.1065,"CATG00000042127.1-ENSG00000198399.10"
"ENSG00000219626.4","CATG00000042127.1","coding_mRNA",24360666,24123469,237.197,237.197,"CATG00000042127.1-ENSG00000219626.4"
"ENSG00000266118.1","CATG00000042127.1","coding_mRNA",24360666,24123501,237.165,237.165,"CATG00000042127.1-ENSG00000266118.1"
"ENSG00000119772.12","CATG00000042143.1","coding_mRNA",25340569,25341910,1.341,-1.341,"CATG00000042143.1-ENSG00000119772.12"
"ENSG00000084731.9","CATG00000042166.1","coding_mRNA",26028298,25982718.5,45.5795,45.5795,"CATG00000042166.1-ENSG00000084731.9"
"ENSG00000084733.6","CATG00000042166.1","coding_mRNA",26028298,26034116,5.818,-5.818,"CATG00000042166.1-ENSG00000084733.6"
"ENSG00000084754.6","CATG00000042166.1","coding_mRNA",26028298,26244622,216.324,-216.324,"CATG00000042166.1-ENSG00000084754.6"
"ENSG00000138029.9","CATG00000042166.1","coding_mRNA",26028298,26244922,216.624,-216.624,"CATG00000042166.1-ENSG00000138029.9"
"ENSG00000143970.12","CATG00000042166.1","coding_mRNA",26028298,25878470,149.828,149.828,"CATG00000042166.1-ENSG00000143970.12"
"ENSG00000157833.8","CATG00000042166.1","coding_mRNA",26028298,26173108.5,144.8105,-144.8105,"CATG00000042166.1-ENSG00000157833.8"
"ENSG00000084754.6","CATG00000042175.1","coding_mRNA",26298976.5,26244622,54.3545,54.3545,"CATG00000042175.1-ENSG00000084754.6"
"ENSG00000138018.13","CATG00000042175.1","coding_mRNA",26300057.5,26346127.5,46.07,-46.07,"CATG00000042175.1-ENSG00000138018.13"
"ENSG00000138029.9","CATG00000042175.1","coding_mRNA",26298976.5,26244922,54.0545,54.0545,"CATG00000042175.1-ENSG00000138029.9"
"ENSG00000157833.8","CATG00000042175.1","coding_mRNA",26298976.5,26173108.5,125.868,125.868,"CATG00000042175.1-ENSG00000157833.8"
"ENSG00000173567.10","CATG00000042175.1","coding_mRNA",26300057.5,26345803.5,45.746,-45.746,"CATG00000042175.1-ENSG00000173567.10"
"ENSG00000084774.9","CATG00000042205.1","coding_mRNA",27381597,27217488.5,164.1085,164.1085,"CATG00000042205.1-ENSG00000084774.9"
