primiRID,primiRname,miRname,locus,strand,Stars,nameStars,Pt134_0h,Pt151_0h,Pt157_0h,Pt2279_0h,Pt134_4h,Pt151_4h,Pt157_4h,Pt2279_4h,Pt134_8h,Pt151_8h,Pt157_8h,Pt2279_8h,Pt134_24h,Pt151_24h,Pt157_24h,Pt2279_24h,Hour0_meanrpm,Hour0_serpm,Hour4_meanrpm,Hour4_serpm,Hour8_meanrpm,Hour8_serpm,Hour24_meanrpm,Hour24_serpm,rpm_max_treatment,padj_LRT,LogFC_0_4,preadj_0_4,LogFC_4_8,preadj_4_8,LogFC_8_24,preadj_8_24,LogFC_0_8,preadj_0_8,LogFC_0_24,preadj_0_24,LogFC_4_24,preadj_4_24,DE_LRT,DE_pairs,DE_consensus
MI0002471,hsa-mir-487a,hsa-miR-487a-3p,chr14:101052494-101052515,+,Single miR only,hsa-miR-487a-3p,1.752376182,10.29276771,11.42103561,15.17657388,4.10645335,14.40298023,14.92628865,16.2625456,3.313689292,6.647271086,13.42988115,26.88594465,3.907126788,23.57549416,24.91805334,26.15529513,9.660688346,2.835265146,12.42456696,2.800205715,12.56919654,5.2157108,19.63899235,5.270344133,19.63899235,0.098104883,0.533465221,1,-0.185659933,1,0.730393983,0.615272402,0.347805288,1,1.07819927,0.047778189,0.544734049,1,NA,DE,Stable
MI0003124,hsa-mir-489,hsa-miR-489-3p,chr7:93483947-93483968,-,Single miR only,hsa-miR-489-3p,0.159306926,0,0,0,0,0,0.108951012,0,0.18409385,0,0,0,0.80837106,0,0,0,0.039826731,0.039826731,0.027237753,0.027237753,0.046023462,0.046023462,0.202092765,0.202092765,0.202092765,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003125,hsa-mir-490,hsa-miR-490-5p,chr7:136903205-136903224,+,NA,hsa-miR-490-5p,0,0,0,0.370160339,0,0,0,0,0,0,0,0,0,0.144634933,0,0,0.092540085,0.092540085,0,0,0,0,0.036158733,0.036158733,0.092540085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003125,hsa-mir-490,hsa-miR-490-3p,chr7:136903242-136903263,+,Single miR only,hsa-miR-490-3p,0,0.11187791,0,0,0,0,0.326853036,0.191324066,0,0,0.169998496,0,0,0,0.21762492,0.242178659,0.027969477,0.027969477,0.129544275,0.079744868,0.042499624,0.042499624,0.114950895,0.066555914,0.129544275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003126,hsa-mir-491,hsa-miR-491-3p,chr9:20716154-20716175,+,<20% RPMM,hsa-miR-491-3p*,0.318613851,0.447511639,0.289140142,0.555240508,0.586636193,0.499525326,0.108951012,0,0.368187699,0.144505893,0.509995487,0,0.80837106,0.144634933,0,1.210893293,0.402626535,0.061402355,0.298778133,0.143893597,0.25567227,0.113675816,0.540974821,0.284316515,0.540974821,NA,-0.46777879,1,-0.163853713,1,0.744257686,1,-0.631632503,1,0.112625183,1,0.580403973,1,NA,NA,Stable
MI0003126,hsa-mir-491,hsa-miR-491-5p,chr9:20716120-20716141,+,Single miR only,hsa-miR-491-5p,2.230296959,1.790046558,2.602261278,2.406042201,1.466590482,1.998101304,2.614824289,2.869860988,3.681876991,1.300553039,1.869983451,2.00392134,2.559841689,1.735619202,3.37318626,4.117037196,2.257161749,0.17324775,2.237344266,0.315418658,2.214083705,0.512471838,2.946421086,0.513805688,2.946421086,0.992535394,0.029107587,1,-0.097453415,1,0.418691521,1,-0.068345828,1,0.350345692,1,0.321238106,1,NA,NA,Stable
MI0003127,hsa-mir-511,hsa-miR-511-5p,chr10:17845122-17845142,+,Single miR only,hsa-miR-511-5p,0.159306926,0,0,0,0.293318096,0,0,0,0,0.144505893,0,0,0.13472851,0.144634933,0,0,0.039826731,0.039826731,0.073329524,0.073329524,0.036126473,0.036126473,0.069840861,0.040373312,0.073329524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003129,hsa-mir-146b,hsa-miR-146b-3p,chr10:102436556-102436577,+,<1% RPMM,hsa-miR-146b-3p***,10.99217787,13.20159337,51.75608542,56.26437148,19.35899436,24.72650364,89.55773189,98.91454204,13.62294487,27.31161381,67.99939821,39.24345958,12.52975142,12.14933441,48.42154469,37.29551342,33.05355703,12.14266372,58.13944298,20.95643356,37.04435411,11.56985834,27.59903599,9.098420923,58.13944298,0.00165733,0.862485629,0.020372688,-0.549124767,0.584435507,-0.464766841,0.899675874,0.313360862,1,-0.151405979,1,-1.013891608,0.002141032,DE,DE,DE
MI0003129,hsa-mir-146b,hsa-miR-146b-5p,chr10:102436520-102436541,+,Single miR only,hsa-miR-146b-5p,1199.103229,1937.277887,5499.734642,7025.087987,2167.914051,2685.697916,8182.112052,8266.538913,2122.049804,2214.98633,7428.764255,8025.537974,1494.408632,2855.093587,6009.276915,5741.571638,3915.300936,1398.556125,5325.565733,1677.022321,4947.834591,1609.368131,4025.087693,1105.160121,5325.565733,0.174250606,0.562399808,0.111155693,-0.164684522,1,-0.192301458,1,0.397715286,0.686430563,0.205413828,1,-0.35698598,0.871179199,NA,NA,Stable
MI0003130,hsa-mir-202,hsa-miR-202-3p,chr10:133247538-133247557,-,Single miR only,hsa-miR-202-3p,0,0,0,0.185080169,0.146659048,0,0,0,0,0,0,0,0,0,0,0,0.046270042,0.046270042,0.036664762,0.036664762,0,0,0,0,0.046270042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003132,hsa-mir-493,hsa-miR-493-3p,chr14:100869116-100869137,+,>20% RPMM,hsa-miR-493-3p,43.96871148,234.7198549,304.1754294,316.4870895,47.37087257,224.120363,267.8015876,214.2829538,32.21642368,153.8987762,256.1877327,303.594083,45.26877934,211.8901775,273.6633369,224.4996165,224.8377713,62.91881933,188.3939442,48.42494052,186.4742539,60.16204745,188.8304776,49.67445055,224.8377713,0.950666237,-0.139304241,1,-0.189479507,1,0.157678259,1,-0.328783747,1,-0.171105488,1,-0.031801248,1,NA,NA,Stable
MI0003132,hsa-mir-493,hsa-miR-493-5p,chr14:100869075-100869096,+,Single miR only,hsa-miR-493-5p,67.38682955,370.4277596,466.3830491,509.1555458,77.8759546,377.1416212,410.7453154,356.0540865,71.42841363,280.4859386,374.1666886,455.3911245,87.43880294,338.0118395,322.5201314,383.1266379,353.338296,99.63199891,305.4542444,76.69067285,295.3680414,82.75820594,282.7743529,66.36858256,353.338296,0.986346122,-0.089675492,1,-0.128688202,1,0.050587676,1,-0.218363694,1,-0.167776018,1,-0.078100526,1,NA,NA,Stable
MI0003133,hsa-mir-432,hsa-miR-432-3p,chr14:100884544-100884564,+,<1% RPMM,hsa-miR-432-3p***,0.318613851,0.559389549,1.44570071,0.925400847,0.146659048,1.415321757,0.980559108,1.147944395,0,1.156047145,2.209980442,1.168954115,0,1.590984268,0.76168722,2.179607927,0.812276239,0.245234236,0.922621077,0.273708854,1.133745426,0.451423445,1.133069854,0.476681227,1.133745426,NA,0.150314394,1,0.136630948,1,-0.018031453,1,0.286945342,1,0.268913889,1,0.118599495,1,NA,NA,Stable
MI0003133,hsa-mir-432,hsa-miR-432-5p,chr14:100884496-100884518,+,Single miR only,hsa-miR-432-5p,37.11851368,103.039555,186.4953916,215.0631568,35.05151252,93.41123597,179.9870719,279.7157843,29.08682823,155.6328469,305.9972919,224.1052032,31.12228579,103.5586124,170.2914999,266.1543458,135.4291543,40.4798336,147.0414012,53.311849,178.7055426,58.5821557,142.781686,49.98656003,178.7055426,0.970837113,0.070008902,1,0.212157064,1,-0.282500171,1,0.282165966,1,-0.000334205,1,-0.070343107,1,NA,NA,Stable
MI0003134,hsa-mir-494,hsa-miR-494-5p,chr14:101029648-101029670,+,<20% RPMM,hsa-miR-494-5p*,0.159306926,0.33563373,1.590270781,0.370160339,0.293318096,0.249762663,0.435804048,1.339268461,0,0.578023573,2.889974424,1.33594756,0,0.144634933,1.0881246,1.210893293,0.613842944,0.328734428,0.579538317,0.256340176,1.200986389,0.625922391,0.610913207,0.313360441,1.200986389,NA,0.078354227,1,0.668396658,1,-1.007241231,1,0.746750885,1,-0.260490346,1,-0.338844573,1,NA,NA,Stable
MI0003134,hsa-mir-494,hsa-miR-494-3p,chr14:101029681-101029702,+,Single miR only,hsa-miR-494-3p,1.752376182,6.712674592,7.806783835,13.14069202,1.759908579,6.660337681,5.774403638,8.035610766,0.368187699,6.069247513,7.139936812,12.69150182,0.40418553,6.508572006,8.813809259,13.56200488,7.353131658,2.335956307,5.557565166,1.348642271,6.567218461,2.525054627,7.322142919,2.733754711,7.353131658,0.992535394,-0.264214084,1,-0.065339453,1,0.174331762,1,-0.329553537,1,-0.155221775,1,0.108992309,1,NA,NA,Stable
MI0003135,hsa-mir-495,hsa-miR-495-5p,chr14:101033768-101033789,+,<10% RPMM,hsa-miR-495-5p**,0,0,0.144570071,0.740320677,0.293318096,0.083254221,0.54475506,0.191324066,0,0.289011786,0.849992478,0.33398689,0,0.144634933,0.32643738,0.484357317,0.221222687,0.176356009,0.278162861,0.098670933,0.368247788,0.176808873,0.238857408,0.105621649,0.368247788,NA,1.027717893,1,0.075462571,1,-0.728418995,1,1.103180464,NA,0.374761469,1,-0.652956425,NA,NA,NA,Stable
MI0003135,hsa-mir-495,hsa-miR-495-3p,chr14:101033804-101033825,+,Single miR only,hsa-miR-495-3p,2.867524662,14.43225037,24.28777193,19.24833761,4.10645335,17.73314908,21.79020241,14.34930494,3.129595443,13.29454217,25.83977132,25.04901675,4.311312318,20.97206535,20.02149264,19.61647135,15.20897114,4.579444122,14.49477744,3.782070816,16.82823142,5.392346043,16.23033541,3.983151014,16.82823142,0.993959075,0.055065822,1,0.072518828,1,0.078252398,1,0.12758465,1,0.205837048,1,0.150771226,1,NA,NA,Stable
MI0003136,hsa-mir-496,hsa-miR-496,chr14:101060628-101060649,+,Single miR only,hsa-miR-496,0.796534628,5.370139674,8.52963419,9.439088636,1.466590482,5.161761703,7.190766794,5.357073844,1.472750797,5.346718047,10.87990371,10.52058704,0.26945702,7.08711174,6.093497759,9.929325002,6.033849282,1.951379268,4.794048206,1.199598752,7.054989898,2.249442807,5.84484788,2.028402139,7.054989898,0.992535394,-0.136186338,1,0.396468787,1,-0.34025308,1,0.260282449,1,-0.079970631,1,0.056215707,1,NA,NA,Stable
MI0003137,hsa-mir-193b,hsa-miR-193b-5p,chr16:14303980-14304001,+,<10% RPMM,hsa-miR-193b-5p**,9.877029391,6.153285043,11.42103561,16.47213507,7.039634314,6.826846123,14.59943561,24.48948043,7.916035532,13.29454217,20.90981495,11.52254771,7.948982086,6.65320694,10.44599616,13.80418354,10.98087128,2.138375132,13.23884912,4.163051236,13.41073509,2.738714333,9.713092181,1.57451471,13.41073509,0.970837113,0.21018077,1,0.12288965,1,-0.480247199,1,0.33307042,1,-0.147176779,1,-0.357357549,1,NA,NA,Stable
MI0003137,hsa-mir-193b,hsa-miR-193b-3p,chr16:14304017-14304038,+,Single miR only,hsa-miR-193b-3p,335.5003854,287.7499842,448.4563603,378.8591066,248.1471096,280.5667248,426.9790161,471.2311742,280.5590267,495.6552136,574.2549178,363.3777363,235.1012498,228.37856,407.3938502,564.0340958,362.6414591,34.12303749,356.7310062,54.49505462,428.4617236,65.75317085,358.726939,79.9966186,428.4617236,0.986346122,-0.03326952,1,0.249521442,1,-0.295510694,1,0.216251922,1,-0.079258772,1,-0.045989252,1,NA,NA,Stable
MI0003138,hsa-mir-497,hsa-miR-497-5p,chr17:7017979-7017999,-,Single miR only,hsa-miR-497-5p,42.853563,72.27312978,59.27372912,70.51554451,49.71741735,67.7689359,38.78656028,48.02234053,46.02346239,37.42702633,35.18968857,74.14508958,56.45124566,54.38273499,38.73723575,66.11477379,61.2289916,6.768139088,51.07381351,6.061181138,48.19631672,8.959213602,53.92149755,5.67046557,61.2289916,0.970837113,-0.229981668,1,-0.153895187,1,0.199397525,1,-0.383876855,1,-0.18447933,1,0.045502338,1,NA,NA,Stable
MI0003138,hsa-mir-497,hsa-miR-497-3p,chr17:7017938-7017959,-,<1% RPMM,hsa-miR-497-3p***,0,0.33563373,0,0.185080169,0,0,0,0,0,0.144505893,0,0,0,0,0,0,0.130178475,0.081198793,0,0,0.036126473,0.036126473,0,0,0.130178475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003139,hsa-mir-181d,hsa-miR-181d-3p,chr19:13874953-13874973,+,<1% RPMM,hsa-miR-181d-3p***,0.318613851,0,0.289140142,0,0.439977145,0.333016884,0.326853036,0,0,0.289011786,0.849992478,0.166993445,0,0.867809601,0.43524984,0,0.151938498,0.087927801,0.274961766,0.095261547,0.326499427,0.184276588,0.32576486,0.207774908,0.326499427,NA,0.834134216,1,0.110069958,1,-0.042605288,1,0.944204174,NA,0.901598885,1,0.067464669,NA,NA,NA,Stable
MI0003139,hsa-mir-181d,hsa-miR-181d-5p,chr19:13874910-13874932,+,Single miR only,hsa-miR-181d-5p,57.50980016,43.74426276,88.04317325,54.96881029,59.10359643,40.71131407,80.40584688,43.81321108,71.24431978,31.35777882,79.89929289,53.4379024,84.47477572,51.77930618,89.22621719,49.88880367,61.06651162,9.47643013,56.00849212,9.071655149,58.98482347,10.73053358,68.84227569,10.44931879,68.84227569,0.884051081,-0.098263164,1,0.007328772,1,0.280635662,1,-0.090934392,1,0.18970127,1,0.287964434,1,NA,NA,Stable
MI0003140,hsa-mir-512-1,hsa-miR-512-3p,chr19:53666729-53666750,+,Single miR only,hsa-miR-512-3p,0,0,0,0,0,0,0,0,0,0.144505893,0,0,0,0,0,0,0,0,0,0,0.036126473,0.036126473,0,0,0.036126473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003141,hsa-mir-512-2,hsa-miR-512-3p,chr19:53669213-53669234,+,NA,hsa-miR-512-3p,0,0,0,0,0,0.083254221,0,0,0,0,0,0,0,0,0,0,0,0,0.020813555,0.020813555,0,0,0,0,0.020813555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003141,hsa-mir-512-2,hsa-miR-512-5p,chr19:53669176-53669198,+,Single miR only,hsa-miR-512-5p,0,0,0,0,0,0,0,0,0,0,0.339996991,0,0,0,0,0,0,0,0,0,0.084999248,0.084999248,0,0,0.084999248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003144,hsa-mir-515-1,hsa-miR-515-5p,chr19:53679016-53679039,+,Single miR only,hsa-miR-515-5p,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144634933,0,0,0,0,0,0,0,0,0.036158733,0.036158733,0.036158733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003146,hsa-mir-520f,hsa-miR-520f-3p,chr19:53682213-53682234,+,Single miR only,hsa-miR-520f-3p,0,0,0,0.185080169,0,0,0,0,0,0,0,0,0,0,0,0,0.046270042,0.046270042,0,0,0,0,0,0,0.046270042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003148,hsa-mir-519c,hsa-miR-519c-3p,chr19:53686522-53686543,+,Single miR only,hsa-miR-519c-3p,0,0,0,0,0,0.083254221,0,0,0,0,0,0,0,0,0,0,0,0,0.020813555,0.020813555,0,0,0,0,0.020813555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003149,hsa-mir-520a,hsa-miR-520a-3p,chr19:53690933-53690954,+,Single miR only,hsa-miR-520a-3p,0,0,0,0,0,0.083254221,0,0,0,0,0,0,0,0,0,0,0,0,0.020813555,0.020813555,0,0,0,0,0.020813555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003152,hsa-mir-525,hsa-miR-525-5p,chr19:53697547-53697567,+,Single miR only,hsa-miR-525-5p,0,0.11187791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027969477,0.027969477,0,0,0,0,0,0,0.027969477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003156,hsa-mir-518b,hsa-miR-518b,chr19:53702787-53702808,+,Single miR only,hsa-miR-518b,0,0,0,0,0,0.166508442,0,0,0,0,0,0,0,0,0,0,0,0,0.041627111,0.041627111,0,0,0,0,0.041627111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003159,hsa-mir-518c,hsa-miR-518c-3p,chr19:53708796-53708818,+,Single miR only,hsa-miR-518c-3p,0,0.11187791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027969477,0.027969477,0,0,0,0,0,0,0.027969477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003160,hsa-mir-524,hsa-miR-524-3p,chr19:53711054-53711074,+,Single miR only,hsa-miR-524-3p,0,0,0,0,0,0.166508442,0,0,0,0,0,0,0,0,0,0,0,0,0.041627111,0.041627111,0,0,0,0,0.041627111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003161,hsa-mir-517a,hsa-miR-517a-3p,chr19:53712321-53712342,+,Single miR only,hsa-miR-517a-3p,0,0,0,0,0,0.083254221,0,0,0,0,0,0,0,0,0.21762492,0,0,0,0.020813555,0.020813555,0,0,0.05440623,0.05440623,0.05440623,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003164,hsa-mir-520d,hsa-miR-520d-3p,chr19:53720149-53720170,+,Single miR only,hsa-miR-520d-3p,0,0.11187791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027969477,0.027969477,0,0,0,0,0,0,0.027969477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003165,hsa-mir-517b,hsa-miR-517-5p,chr19:53721081-53721102,+,NA,hsa-miR-517-5p,0,0,0,0,0,0.083254221,0,0,0,0,0,0,0,0,0,0,0,0,0.020813555,0.020813555,0,0,0,0,0.020813555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003165,hsa-mir-517b,hsa-miR-517b-3p,chr19:53721118-53721139,+,Single miR only,hsa-miR-517b-3p,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144634933,0,0,0,0,0,0,0,0,0.036158733,0.036158733,0.036158733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003167,hsa-mir-516b-2,hsa-miR-516b-5p,chr19:53725457-53725478,+,Single miR only,hsa-miR-516b-5p,0,0,0,0,0,0.166508442,0,0,0,0,0,0,0,0,0,0,0,0,0.041627111,0.041627111,0,0,0,0,0.041627111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003172,hsa-mir-516b-1,hsa-miR-516b-5p,chr19:53736860-53736881,+,Single miR only,hsa-miR-516b-5p,0,0.33563373,0.433710213,0,0,0,0,0,0,0.144505893,0,0,0,0.289269867,0.21762492,0,0.192335986,0.112835435,0,0,0.036126473,0.036126473,0.126723697,0.074611259,0.192335986,NA,-2.30301335,NA,0.882181233,1,1.055861967,1,-1.420832118,NA,-0.364970151,NA,1.9380432,NA,NA,NA,Stable
MI0003177,hsa-mir-522,hsa-miR-522-3p,chr19:53751264-53751285,+,Single miR only,hsa-miR-522-3p,0,0,0,0.370160339,0,0,0,0,0,0,0,0.166993445,0,0,0,0,0.092540085,0.092540085,0,0,0.041748361,0.041748361,0,0,0.092540085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003178,hsa-mir-519a-1,hsa-miR-519a-5p,chr19:53752411-53752432,+,Single miR only,hsa-miR-519a-5p,0,0,0,0,0,0,0,0,0,0,0,0.166993445,0.13472851,0,0,0,0,0,0,0,0.041748361,0.041748361,0.033682127,0.033682127,0.041748361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003180,hsa-mir-516a-1,hsa-miR-516a-5p,chr19:53756756-53756778,+,Single miR only,hsa-miR-516a-5p,0,0.11187791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027969477,0.027969477,0,0,0,0,0,0,0.027969477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003181,hsa-mir-516a-2,hsa-miR-516a-5p,chr19:53761148-53761170,+,Single miR only,hsa-miR-516a-5p,0,0.22375582,0,0,0,0.083254221,0,0,0,0.144505893,0,0,0,0,0,0,0.055938955,0.055938955,0.020813555,0.020813555,0.036126473,0.036126473,0,0,0.055938955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stable
MI0003183,hsa-mir-499a,hsa-miR-499a-5p,chr20:34990408-34990428,+,Single miR only,hsa-miR-499a-5p,0.159306926,1.118779099,0.433710213,1.295561185,0,0.499525326,0.217902024,0.191324066,0.18409385,0.144505893,0,0,0,1.012444534,0.10881246,0,0.751839356,0.271197811,0.227187854,0.102937869,0.082149936,0.048112759,0.280314249,0.24538741,0.751839356,NA,-1.835151965,1,-1.297674969,1,1.246699485,1,-3.132826934,NA,-1.886127448,1,-0.050975484,NA,NA,NA,Stable
MI0003184,hsa-mir-500a,hsa-miR-500a-5p,chrX:50008443-50008465,+,<1% RPMM,hsa-miR-500a-5p***,6.531583952,5.929529223,5.059952486,3.886683556,4.399771447,6.57708346,3.268530361,3.635157251,7.179660133,3.323635543,4.249962388,6.6797378,3.907126788,4.628317871,3.699623639,3.148322562,5.351937304,0.574267818,4.47013563,0.740789241,5.358248966,0.932372525,3.845847715,0.306041594,5.358248966,0.978328934,-0.231903034,1,0.225288379,1,-0.438945288,1,-0.006614656,1,-0.445559943,1,-0.213656909,1,NA,NA,Stable
MI0003184,hsa-mir-500a,hsa-miR-500a-3p,chrX:50008482-50008503,+,Single miR only,hsa-miR-500a-3p,843.3708645,798.0251311,603.7246166,645.7447108,759.8405288,779.0930002,681.3796292,641.8922409,762.7008188,817.9033553,711.2737052,665.6358718,705.169021,749.0643205,694.1146822,713.2161495,722.7163307,57.96018047,715.5513498,32.39398545,739.3784378,32.83536985,715.3910433,11.88764428,739.3784378,0.997263686,0.024755495,1,-0.000748173,1,-0.013449402,1,0.024007322,1,0.01055792,1,-0.014197575,1,NA,NA,Stable
MI0003185,hsa-mir-501,hsa-miR-501-5p,chrX:50009735-50009756,+,<10% RPMM,hsa-miR-501-5p**,10.83287094,5.705773404,7.08393348,2.77620254,3.959794302,5.078507482,6.101256674,3.826481317,8.836504779,4.046165009,8.32992628,3.00588201,4.850226357,3.037333603,4.243685939,5.570109147,6.599695092,1.672634048,4.741509944,0.533138134,6.05461952,1.478867708,4.425338762,0.536235705,6.599695092,0.980599834,-0.351785932,1,0.194249793,1,-0.347166673,1,-0.157536139,1,-0.504702813,1,-0.15291688,1,NA,NA,Stable
MI0003185,hsa-mir-501,hsa-miR-501-3p,chrX:50009772-50009793,+,Single miR only,hsa-miR-501-3p,525.075627,423.4578889,396.2665647,272.2529291,400.5258607,498.359767,488.4273869,378.8216504,393.2244627,543.4866642,496.2256084,275.2051974,347.4648271,559.1586528,635.2471414,428.8984044,404.2632524,52.00539748,441.5336662,30.33516086,427.0354832,59.54254206,492.6922564,64.48535936,492.6922564,0.970837113,0.165932237,1,-0.131044518,1,0.261801139,1,0.03488772,1,0.296688859,1,0.130756621,1,NA,NA,Stable
MI0003186,hsa-mir-502,hsa-miR-502-5p,chrX:50014613-50014633,+,<20% RPMM,hsa-miR-502-5p*,3.66405929,3.244459386,2.457691207,2.77620254,2.933180964,3.246914619,3.922236433,2.678536922,3.865970841,1.445058932,3.569968406,3.00588201,4.311312318,2.169524002,1.95862428,4.117037196,3.035603106,0.26455134,3.195217235,0.268770517,2.971720047,0.539246912,3.139124449,0.623434267,3.195217235,0.997263686,0.131161655,1,-0.227338124,1,0.078373672,1,-0.096176469,1,-0.017802797,1,-0.148964452,1,NA,NA,Stable
MI0003186,hsa-mir-502,hsa-miR-502-3p,chrX:50014649-50014670,+,Single miR only,hsa-miR-502-3p,27.87871199,24.05375062,23.70949165,14.99149372,20.53226675,30.13802801,19.50223115,12.81871241,18.96166651,21.0978604,21.92980592,13.3594756,17.78416331,25.60038322,25.24449072,16.22597013,22.65836199,2.724654508,20.74780958,3.566565906,18.83720211,1.929934225,21.21375184,2.451690483,22.65836199,0.978328934,-0.113173919,1,-0.167149207,1,0.204780647,1,-0.280323126,1,-0.075542479,1,0.03763144,1,NA,NA,Stable
MI0003187,hsa-mir-450a-2,hsa-miR-450a-2-3p,chrX:134540529-134540550,-,<10% RPMM,hsa-miR-450a-2-3p**,0.318613851,0.447511639,0,0.740320677,0.439977145,0.666033768,0.217902024,0.382648132,0,0,0.169998496,0,0,0.4339048,0.32643738,0,0.376611542,0.153435965,0.426640267,0.092643619,0.042499624,0.042499624,0.190085545,0.111916889,0.426640267,NA,0.221201874,1,-3.092911257,0.865871936,1.898056673,1,-2.871709382,NA,-0.973652709,1,-1.194854584,NA,NA,NA,Stable
MI0003187,hsa-mir-450a-2,hsa-miR-450a-5p,chrX:134540564-134540585,-,Single miR only,hsa-miR-450a-5p,21.50643496,31.7733264,19.80609973,18.32293676,22.43883438,34.05097639,13.83677853,5.739721976,8.65241093,9.826400735,12.23989168,7.848691915,17.78416331,31.9643203,11.20768338,14.77289817,22.85219947,3.043990421,19.01657782,6.061148146,9.641848814,0.956481622,18.93226629,4.547179496,22.85219947,0.081483369,-0.365578897,1,-0.836671873,0.41452462,0.885725266,0.315585234,-1.20225077,0.023088499,-0.316525504,1,0.049053393,1,NA,DE,Stable
MI0003188,hsa-mir-503,hsa-miR-503-3p,chrX:134546331-134546353,-,>20% RPMM,hsa-miR-503-3p,1.11514848,1.006901189,0.578280284,2.77620254,0.293318096,0.83254221,0.871608096,0.765296263,0.368187699,1.445058932,0.509995487,0.500980335,0.67364255,1.157079468,1.41456198,5.570109147,1.369133123,0.48313324,0.690691167,0.134264643,0.706055613,0.248457923,2.203848286,1.132546526,2.203848286,0.728163779,-0.806103941,1,-0.02689054,1,1.349118017,0.88244103,-0.832994481,1,0.516123536,1,1.322227476,0.869251838,NA,NA,Stable
