"geneID","AnchorGene","CAT_geneClassII","pairs","mid.x","mid.y","AbsDistLnc_PCG","DistLnc_PCG"
"ENSG00000143970.12","CATG00000042158.1","coding_mRNA","CATG00000042158.1-ENSG00000143970.12",25890474,25878470,12.004,12.004
"ENSG00000084731.9","CATG00000042171.1","coding_mRNA","CATG00000042171.1-ENSG00000084731.9",26116882.5,25982718.5,134.164,134.164
"ENSG00000084733.6","CATG00000042171.1","coding_mRNA","CATG00000042171.1-ENSG00000084733.6",26116882.5,26034116,82.7665,82.7665
"ENSG00000084754.6","CATG00000042171.1","coding_mRNA","CATG00000042171.1-ENSG00000084754.6",26116882.5,26244622,127.7395,-127.7395
"ENSG00000138018.13","CATG00000042171.1","coding_mRNA","CATG00000042171.1-ENSG00000138018.13",26116882.5,26346127.5,229.245,-229.245
"ENSG00000138029.9","CATG00000042171.1","coding_mRNA","CATG00000042171.1-ENSG00000138029.9",26116882.5,26244922,128.0395,-128.0395
"ENSG00000143970.12","CATG00000042171.1","coding_mRNA","CATG00000042171.1-ENSG00000143970.12",26116882.5,25878470,238.4125,238.4125
"ENSG00000173567.10","CATG00000042171.1","coding_mRNA","CATG00000042171.1-ENSG00000173567.10",26116882.5,26345803.5,228.921,-228.921
"ENSG00000084774.9","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000084774.9",27409769,27217488.5,192.2805,192.2805
"ENSG00000115194.6","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000115194.6",27409769,27263045,146.724,146.724
"ENSG00000115204.10","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000115204.10",27409769,27323093.5,86.6755,86.6755
"ENSG00000115207.9","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000115207.9",27409769,27357008,52.761,52.761
"ENSG00000115211.11","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000115211.11",27409769,27370334,39.435,39.435
"ENSG00000115216.9","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000115216.9",27409769,27428626,18.857,-18.857
"ENSG00000115234.6","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000115234.6",27409769,27370614.5,39.1545,39.1545
"ENSG00000115241.9","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000115241.9",27409769,27409571.5,0.1975,0.1975
"ENSG00000138002.10","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000138002.10",27409769,27489769,80,-80
"ENSG00000138074.10","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000138074.10",27409769,27212286,197.483,197.483
"ENSG00000138085.12","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000138085.12",27409769,27212346.5,197.4225,197.4225
"ENSG00000138100.9","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000138100.9",27409769,27282429,127.34,127.34
"ENSG00000163794.6","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000163794.6",27409769,27309795,99.974,99.974
"ENSG00000163795.9","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000163795.9",27409769,27380794.5,28.9745,28.9745
"ENSG00000198522.9","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000198522.9",27409769,27629041,219.272,-219.272
"ENSG00000243943.5","CATG00000042209.1","coding_mRNA","CATG00000042209.1-ENSG00000243943.5",27409769,27583057,173.288,-173.288
"ENSG00000115295.15","CATG00000042242.1","coding_mRNA","CATG00000042242.1-ENSG00000115295.15",28870452,29115472,245.02,-245.02
"ENSG00000163811.7","CATG00000042242.1","coding_mRNA","CATG00000042242.1-ENSG00000163811.7",28870452,28894679.5,24.2275,-24.2275
"ENSG00000171103.6","CATG00000042242.1","coding_mRNA","CATG00000042242.1-ENSG00000171103.6",28870452,28870292,0.16,0.16
"ENSG00000189350.8","CATG00000042242.1","coding_mRNA","CATG00000042242.1-ENSG00000189350.8",28870452,29011296.5,140.8445,-140.8445
"ENSG00000213639.5","CATG00000042242.1","coding_mRNA","CATG00000042242.1-ENSG00000213639.5",28870452,28751914.5,118.5375,118.5375
"ENSG00000021574.7","CATG00000042296.1","coding_mRNA","CATG00000042296.1-ENSG00000021574.7",32039871.5,32063977.5,24.106,-24.106
"ENSG00000091106.14","CATG00000042296.1","coding_mRNA","CATG00000042296.1-ENSG00000091106.14",32039871.5,32264873.5,225.002,-225.002
"ENSG00000119820.6","CATG00000042296.1","coding_mRNA","CATG00000042296.1-ENSG00000119820.6",32039871.5,32277920,238.0485,-238.0485
"ENSG00000152683.10","CATG00000042296.1","coding_mRNA","CATG00000042296.1-ENSG00000152683.10",32039871.5,32165864.5,125.993,-125.993
"ENSG00000162959.9","CATG00000042296.1","coding_mRNA","CATG00000042296.1-ENSG00000162959.9",32039871.5,32011049,28.8225,28.8225
"ENSG00000162961.9","CATG00000042296.1","coding_mRNA","CATG00000042296.1-ENSG00000162961.9",32039871.5,32039807,0.0645,0.0645
"ENSG00000003509.11","CATG00000042435.1","coding_mRNA","CATG00000042435.1-ENSG00000003509.11",37157026.5,37231676.5,74.65,-74.65
"ENSG00000008869.7","CATG00000042435.1","coding_mRNA","CATG00000042435.1-ENSG00000008869.7",37157026.5,37084347,72.6795,72.6795
"ENSG00000055332.12","CATG00000042435.1","coding_mRNA","CATG00000042435.1-ENSG00000055332.12",37157026.5,37156967,0.0595,0.0595
"ENSG00000115808.7","CATG00000042435.1","coding_mRNA","CATG00000042435.1-ENSG00000115808.7",37157026.5,36966561.5,190.465,190.465
"ENSG00000115816.9","CATG00000042435.1","coding_mRNA","CATG00000042435.1-ENSG00000115816.9",37157026.5,37231576,74.5495,-74.5495
"ENSG00000115825.5","CATG00000042435.1","coding_mRNA","CATG00000042435.1-ENSG00000115825.5",37157026.5,37324756.5,167.73,-167.73
"ENSG00000115828.11","CATG00000042435.1","coding_mRNA","CATG00000042435.1-ENSG00000115828.11",37157026.5,37344629.5,187.603,-187.603
"ENSG00000152133.10","CATG00000042435.1","coding_mRNA","CATG00000042435.1-ENSG00000152133.10",37157026.5,37084526,72.5005,72.5005
"ENSG00000218739.5","CATG00000042435.1","coding_mRNA","CATG00000042435.1-ENSG00000218739.5",37157026.5,37196490,39.4635,-39.4635
"ENSG00000115875.14","CATG00000042495.1","coding_mRNA","CATG00000042495.1-ENSG00000115875.14",38528128,38751359.5,223.2315,-223.2315
"ENSG00000119787.9","CATG00000042495.1","coding_mRNA","CATG00000042495.1-ENSG00000119787.9",38528128,38377278.5,150.8495,150.8495
"ENSG00000143889.11","CATG00000042495.1","coding_mRNA","CATG00000042495.1-ENSG00000143889.11",38528128,38602864.5,74.7365,-74.7365
"ENSG00000143891.12","CATG00000042495.1","coding_mRNA","CATG00000042495.1-ENSG00000143891.12",38528128,38666095.5,137.9675,-137.9675
"ENSG00000115875.14","CATG00000042513.1","coding_mRNA","CATG00000042513.1-ENSG00000115875.14",38603181.5,38751359.5,148.178,-148.178
"ENSG00000119787.9","CATG00000042513.1","coding_mRNA","CATG00000042513.1-ENSG00000119787.9",38603181.5,38377278.5,225.903,225.903
"ENSG00000143889.11","CATG00000042513.1","coding_mRNA","CATG00000042513.1-ENSG00000143889.11",38603181.5,38602918,0.2635,0.2635
"ENSG00000143891.12","CATG00000042513.1","coding_mRNA","CATG00000042513.1-ENSG00000143891.12",38603181.5,38666095.5,62.914,-62.914
"ENSG00000152147.6","CATG00000042513.1","coding_mRNA","CATG00000042513.1-ENSG00000152147.6",38603181.5,38778216,175.0345,-175.0345
"ENSG00000115875.14","CATG00000042518.1","coding_mRNA","CATG00000042518.1-ENSG00000115875.14",38827698,38751359.5,76.3385,76.3385
"ENSG00000143889.11","CATG00000042518.1","coding_mRNA","CATG00000042518.1-ENSG00000143889.11",38827698,38602918,224.78,224.78
"ENSG00000143891.12","CATG00000042518.1","coding_mRNA","CATG00000042518.1-ENSG00000143891.12",38827698,38666095.5,161.6025,161.6025
"ENSG00000152147.6","CATG00000042518.1","coding_mRNA","CATG00000042518.1-ENSG00000152147.6",38827698,38778216,49.482,49.482
"ENSG00000163214.16","CATG00000042518.1","coding_mRNA","CATG00000042518.1-ENSG00000163214.16",38827698,38875881.5,48.1835,-48.1835
"ENSG00000188010.8","CATG00000042518.1","coding_mRNA","CATG00000042518.1-ENSG00000188010.8",38827698,38876003.5,48.3055,-48.3055
"ENSG00000183023.14","CATG00000042543.1","coding_mRNA","CATG00000042543.1-ENSG00000183023.14",40511925.5,40452102,59.8235,59.8235
"ENSG00000143924.14","CATG00000042563.1","coding_mRNA","CATG00000042563.1-ENSG00000143924.14",42102889.5,42169378,66.4885,-66.4885
"ENSG00000143924.14","CATG00000042565.1","coding_mRNA","CATG00000042565.1-ENSG00000143924.14",42105633,42169378,63.745,-63.745
"ENSG00000115970.14","CATG00000042610.1","coding_mRNA","CATG00000042610.1-ENSG00000115970.14",43596185,43596025.5,0.1595,0.1595
"ENSG00000138036.14","CATG00000042610.1","coding_mRNA","CATG00000042610.1-ENSG00000138036.14",43596185,43774062.5,177.8775,-177.8775
"ENSG00000085760.10","CATG00000042831.1","coding_mRNA","CATG00000042831.1-ENSG00000085760.10",55050756,55269232,218.476,-218.476
"ENSG00000115310.13","CATG00000042831.1","coding_mRNA","CATG00000042831.1-ENSG00000115310.13",55050756,55050501.5,0.2545,0.2545
"ENSG00000143947.8","CATG00000042831.1","coding_mRNA","CATG00000042831.1-ENSG00000143947.8",55050756,55232661,181.905,-181.905
"ENSG00000162994.11","CATG00000042831.1","coding_mRNA","CATG00000042831.1-ENSG00000162994.11",55050756,55232276,181.52,-181.52
"ENSG00000131591.13","CATG00000042837.1","coding_mRNA","CATG00000042837.1-ENSG00000131591.13",966980,1116095.5,149.1155,-149.1155
"ENSG00000186827.6","CATG00000042837.1","coding_mRNA","CATG00000042837.1-ENSG00000186827.6",966980,1214153,247.173,-247.173
"ENSG00000186891.9","CATG00000042837.1","coding_mRNA","CATG00000042837.1-ENSG00000186891.9",966980,1206576.5,239.5965,-239.5965
"ENSG00000187583.6","CATG00000042837.1","coding_mRNA","CATG00000042837.1-ENSG00000187583.6",966980,966497.5,0.4825,0.4825
"ENSG00000187608.5","CATG00000042837.1","coding_mRNA","CATG00000042837.1-ENSG00000187608.5",966980,1013496,46.516,-46.516
"ENSG00000187634.6","CATG00000042837.1","coding_mRNA","CATG00000042837.1-ENSG00000187634.6",966980,935685.5,31.2945,31.2945
"ENSG00000187961.9","CATG00000042837.1","coding_mRNA","CATG00000042837.1-ENSG00000187961.9",966980,960602,6.378,6.378
"ENSG00000188157.9","CATG00000042837.1","coding_mRNA","CATG00000042837.1-ENSG00000188157.9",966980,1020098.5,53.1185,-53.1185
"ENSG00000188290.6","CATG00000042837.1","coding_mRNA","CATG00000042837.1-ENSG00000188290.6",966980,1000096,33.116,-33.116
"ENSG00000188976.6","CATG00000042837.1","coding_mRNA","CATG00000042837.1-ENSG00000188976.6",966980,959260,7.72,7.72
"ENSG00000085760.10","CATG00000042851.1","coding_mRNA","CATG00000042851.1-ENSG00000085760.10",55419262,55269232,150.03,150.03
"ENSG00000115355.11","CATG00000042851.1","coding_mRNA","CATG00000042851.1-ENSG00000115355.11",55419262,55419856.5,0.5945,-0.5945
"ENSG00000138041.11","CATG00000042851.1","coding_mRNA","CATG00000042851.1-ENSG00000138041.11",55419262,55617611.5,198.3495,-198.3495
"ENSG00000143947.8","CATG00000042851.1","coding_mRNA","CATG00000042851.1-ENSG00000143947.8",55419262,55232698.5,186.5635,186.5635
"ENSG00000162994.11","CATG00000042851.1","coding_mRNA","CATG00000042851.1-ENSG00000162994.11",55419262,55232276,186.986,186.986
"ENSG00000163001.7","CATG00000042851.1","coding_mRNA","CATG00000042851.1-ENSG00000163001.7",55419262,55519673.5,100.4115,-100.4115
"ENSG00000028116.12","CATG00000042928.1","coding_mRNA","CATG00000042928.1-ENSG00000028116.12",57890764.5,58046668.5,155.904,-155.904
"ENSG00000028116.12","CATG00000042935.1","coding_mRNA","CATG00000042935.1-ENSG00000028116.12",58108217.5,58046809.5,61.408,61.408
"ENSG00000115392.7","CATG00000042935.1","coding_mRNA","CATG00000042935.1-ENSG00000115392.7",58108217.5,58241347.5,133.13,-133.13
"ENSG00000082898.12","CATG00000043013.1","coding_mRNA","CATG00000043013.1-ENSG00000082898.12",61763935,61538346,225.589,225.589
"ENSG00000115484.10","CATG00000043013.1","coding_mRNA","CATG00000043013.1-ENSG00000115484.10",61764517,61888578.5,124.0615,-124.0615
"ENSG00000170264.8","CATG00000043013.1","coding_mRNA","CATG00000043013.1-ENSG00000170264.8",61764517,61854041.5,89.5245,-89.5245
"ENSG00000173163.6","CATG00000043013.1","coding_mRNA","CATG00000043013.1-ENSG00000173163.6",61764517,61905673.5,141.1565,-141.1565
"ENSG00000115484.10","CATG00000043017.1","coding_mRNA","CATG00000043017.1-ENSG00000115484.10",62022471.5,61888627.5,133.844,133.844
"ENSG00000170264.8","CATG00000043017.1","coding_mRNA","CATG00000043017.1-ENSG00000170264.8",62022471.5,61854041.5,168.43,168.43
"ENSG00000170340.10","CATG00000043017.1","coding_mRNA","CATG00000043017.1-ENSG00000170340.10",62022471.5,62196130.5,173.659,-173.659
"ENSG00000173163.6","CATG00000043017.1","coding_mRNA","CATG00000043017.1-ENSG00000173163.6",62022471.5,61905673.5,116.798,116.798
"CATG00000043101.1","CATG00000043102.1","coding_mRNA","CATG00000043102.1-CATG00000043101.1",64750176,64654071,96.105,96.105
"ENSG00000115902.6","CATG00000043102.1","coding_mRNA","CATG00000043102.1-ENSG00000115902.6",64767955,64989381,221.426,-221.426
"ENSG00000119844.10","CATG00000043102.1","coding_mRNA","CATG00000043102.1-ENSG00000119844.10",64750176,64524382,225.794,225.794
"ENSG00000179833.4","CATG00000043102.1","coding_mRNA","CATG00000043102.1-ENSG00000179833.4",64750176,64750897,0.721,-0.721
"ENSG00000115946.3","CATG00000043222.1","coding_mRNA","CATG00000043222.1-ENSG00000115946.3",68251601.5,68157907,93.6945,93.6945
"ENSG00000115956.9","CATG00000043222.1","coding_mRNA","CATG00000043222.1-ENSG00000115956.9",68251601.5,68365283.5,113.682,-113.682
"ENSG00000119865.4","CATG00000043222.1","coding_mRNA","CATG00000043222.1-ENSG00000119865.4",68251601.5,68319449,67.8475,-67.8475
"ENSG00000169621.5","CATG00000043222.1","coding_mRNA","CATG00000043222.1-ENSG00000169621.5",68251601.5,68467574.5,215.973,-215.973
"ENSG00000197223.7","CATG00000043222.1","coding_mRNA","CATG00000043222.1-ENSG00000197223.7",68251601.5,68062994.5,188.607,188.607
"ENSG00000204923.3","CATG00000043222.1","coding_mRNA","CATG00000043222.1-ENSG00000204923.3",68251601.5,68467286,215.6845,-215.6845
"ENSG00000221823.6","CATG00000043222.1","coding_mRNA","CATG00000043222.1-ENSG00000221823.6",68251601.5,68252518,0.9165,-0.9165
"ENSG00000243667.2","CATG00000043222.1","coding_mRNA","CATG00000043222.1-ENSG00000243667.2",68251601.5,68157516.5,94.085,94.085
"ENSG00000115956.9","CATG00000043235.1","coding_mRNA","CATG00000043235.1-ENSG00000115956.9",68438897.5,68365283.5,73.614,73.614
"ENSG00000119865.4","CATG00000043235.1","coding_mRNA","CATG00000043235.1-ENSG00000119865.4",68438897.5,68319966.5,118.931,118.931
"ENSG00000169621.5","CATG00000043235.1","coding_mRNA","CATG00000043235.1-ENSG00000169621.5",68438897.5,68467574.5,28.677,-28.677
"ENSG00000204923.3","CATG00000043235.1","coding_mRNA","CATG00000043235.1-ENSG00000204923.3",68438897.5,68467286,28.3885,-28.3885
"ENSG00000221823.6","CATG00000043235.1","coding_mRNA","CATG00000043235.1-ENSG00000221823.6",68438897.5,68252518,186.3795,186.3795
"ENSG00000163219.7","CATG00000043243.1","coding_mRNA","CATG00000043243.1-ENSG00000163219.7",68857439.5,68735122.5,122.317,122.317
"ENSG00000169604.15","CATG00000043243.1","coding_mRNA","CATG00000043243.1-ENSG00000169604.15",68857439.5,69013185.5,155.746,-155.746
"ENSG00000163219.7","CATG00000043248.1","coding_mRNA","CATG00000043248.1-ENSG00000163219.7",68908721.5,68735122.5,173.599,173.599
"ENSG00000169604.15","CATG00000043248.1","coding_mRNA","CATG00000043248.1-ENSG00000169604.15",68908721.5,69013185.5,104.464,-104.464
"ENSG00000169599.8","CATG00000043260.1","coding_mRNA","CATG00000043260.1-ENSG00000169599.8",69387389.5,69437439.5,50.05,-50.05
"ENSG00000198380.8","CATG00000043260.1","coding_mRNA","CATG00000043260.1-ENSG00000198380.8",69387389.5,69387216.5,0.173,0.173
"ENSG00000035141.3","CATG00000043289.1","coding_mRNA","CATG00000043289.1-ENSG00000035141.3",70142973.5,70302033,159.0595,-159.0595
"ENSG00000059728.6","CATG00000043289.1","coding_mRNA","CATG00000043289.1-ENSG00000059728.6",70141492,69915110,226.382,226.382
"ENSG00000115998.3","CATG00000043289.1","coding_mRNA","CATG00000043289.1-ENSG00000115998.3",70142973.5,70248632.5,105.659,-105.659
"ENSG00000116001.11","CATG00000043289.1","coding_mRNA","CATG00000043289.1-ENSG00000116001.11",70142973.5,70248577.5,105.604,-105.604
"ENSG00000116005.7","CATG00000043289.1","coding_mRNA","CATG00000043289.1-ENSG00000116005.7",70142973.5,70258125,115.1515,-115.1515
"ENSG00000124380.6","CATG00000043289.1","coding_mRNA","CATG00000043289.1-ENSG00000124380.6",70141492,69893981,247.511,247.511
"ENSG00000143977.9","CATG00000043289.1","coding_mRNA","CATG00000043289.1-ENSG00000143977.9",70142973.5,70293689,150.7155,-150.7155
"ENSG00000169564.5","CATG00000043289.1","coding_mRNA","CATG00000043289.1-ENSG00000169564.5",70141492,70087480,54.012,54.012
"CATG00000033020.1","CATG00000043375.1","coding_mRNA","CATG00000043375.1-CATG00000033020.1",1471664,1349570.5,122.0935,122.0935
"ENSG00000008128.18","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000008128.18",1512015,1724324.5,212.3095,-212.3095
"ENSG00000078808.12","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000078808.12",1471664,1231989.5,239.6745,239.6745
"ENSG00000107404.13","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000107404.13",1471664,1349399,122.265,122.265
"ENSG00000127054.14","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000127054.14",1471664,1324658,147.006,147.006
"ENSG00000131584.14","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000131584.14",1471664,1307905.5,163.7585,163.7585
"ENSG00000160072.15","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000160072.15",1471664,1471772,0.108,-0.108
"ENSG00000160075.10","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000160075.10",1512015,1574583,62.568,-62.568
"ENSG00000160087.16","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000160087.16",1471664,1273845,197.819,197.819
"ENSG00000162572.15","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000162572.15",1471664,1274019.5,197.6445,197.6445
"ENSG00000169972.7","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000169972.7",1471664,1308620,163.044,163.044
"ENSG00000175756.9","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000175756.9",1471664,1375187,96.477,96.477
"ENSG00000176022.3","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000176022.3",1471664,1232251.5,239.4125,239.4125
"ENSG00000179403.10","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000179403.10",1471664,1435703.5,35.9605,35.9605
"ENSG00000197530.8","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000197530.8",1512015,1615513,103.498,-103.498
"ENSG00000197785.9","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000197785.9",1512015,1512157,0.142,-0.142
"ENSG00000215014.3","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000215014.3",1512015,1574970.5,62.9555,-62.9555
"ENSG00000221978.7","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000221978.7",1471664,1399324,72.34,72.34
"ENSG00000224051.2","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000224051.2",1471664,1324826,146.838,146.838
"ENSG00000224870.3","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000224870.3",1471664,1399563.5,72.1005,72.1005
"ENSG00000228594.1","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000228594.1",1512015,1600132,88.117,-88.117
"ENSG00000242485.1","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000242485.1",1471664,1407274.5,64.3895,64.3895
"ENSG00000248333.3","CATG00000043375.1","coding_mRNA","CATG00000043375.1-ENSG00000248333.3",1512015,1658988,146.973,-146.973
"ENSG00000005448.12","CATG00000043381.1","coding_mRNA","CATG00000043381.1-ENSG00000005448.12",74172646.5,74421744.5,249.098,-249.098
"ENSG00000065911.7","CATG00000043381.1","coding_mRNA","CATG00000043381.1-ENSG00000065911.7",74172646.5,74198614,25.9675,-25.9675
"ENSG00000114956.15","CATG00000043381.1","coding_mRNA","CATG00000043381.1-ENSG00000114956.15",74172646.5,73926881,245.7655,245.7655
"ENSG00000114978.13","CATG00000043381.1","coding_mRNA","CATG00000043381.1-ENSG00000114978.13",74172646.5,74178852,6.2055,-6.2055
